id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,renewed
784,271,0,0,11,0,United States,Carpet Cleaning,Cleaning,6,4,748,702,146,745,2,0,0,14,26,0,,61,45,1,0,66.66666666666666,1.066,5.123,1.004,0.939,4.808,0.942,0.195,0.208,0.196,0.996,1.061,5.103,166,6,false,Paid Listing,campaign(capterra|capterra_billing_and_invoicing),"",,11,,true,false,false,false,false,44.0,jobber_basic_subscription_39,false,true
785,89,25,25,19,,Other,Appliance Repair,Other,1,1,31,23,35,0,0,0,1,8,16,0,,2,3,9,4,100.0,1.348,0.886,0.0,0.742,0.657,0.0,1.129,1.522,0.0,0.0,0.0,0.0,3,3,false,Organic Search,organic(google),20,33,19,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
786,485,28,420,28,,United States,Other,Other,6,0,7,189,2,0,2,0,1,10,33,3,,2,4,12,0,0.0,0.037,3.5,0.0,27.0,94.5,0.0,0.286,0.011,0.0,0.0,0.0,0.0,4,16,false,Direct,direct,50,437,,,true,true,true,true,true,71.0,jobber_basic_subscription_39,false,false
155,367,2,9,3,9,United States,HVAC,Trade,6,2,328,163,246,26,1,0,0,7,25,0,,61,33,13,6,33.33333333333333,2.012,1.333,12.615,0.497,0.663,6.269,0.75,1.509,9.462,0.079,0.16,0.106,224,5,true,Paid Listing,campaign(capterra|capterra_field_service_management),"",31,9,,true,false,false,true,false,39.0,jobber_basic_subscription_39,false,true
787,226,76,81,61,108,United States,Residential Cleaning,Cleaning,1,0,143,112,60,44,2,0,0,22,34,0,,31,4,0,0,0.0,1.277,2.383,3.25,0.783,1.867,2.545,0.42,0.536,1.364,0.308,0.393,0.733,131,4,false,Organic Search,organic(bing),"",108,61,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
153,211,,180,,180,United States,Other,Other,0,0,0,3,0,1,0,0,0,3,16,1,,61,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.333,0.0,178,104,true,Unknown,-,0,,,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,false
788,85,52,85,52,,United States,Lawn Care & Lawn Maintenance,Green Industry,18,2,11,371,3,0,4,0,1,24,32,0,,32,0,5,3,11.11111111111111,0.03,3.667,0.0,33.727,123.667,0.0,0.273,0.008,0.0,0.0,0.0,0.0,13,14,false,Paid Search,campaign(adwords),50,85,52,,true,false,false,true,true,0.0,jobber_basic_subscription_39,false,false
789,348,238,307,,,United States,Lawn Care & Lawn Maintenance,Green Industry,3,2,23,49,0,0,0,0,0,7,21,0,,61,43,1,0,66.66666666666666,0.469,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,14,false,Organic Search,organic(google),"",,,,false,false,true,true,false,48.0,jobber_basic_subscription_39,false,false
790,588,235,209,221,,United States,Electrical Contractor,Trade,4,2,22,97,11,0,3,0,0,5,27,1,8,31,4,1,0,50.0,0.227,2.0,0.0,4.409,8.818,0.0,0.5,0.113,0.0,0.0,0.0,0.0,426,4,false,Organic Search,organic(google),"",539,,,false,true,true,true,true,48.0,jobber_basic_subscription_39,false,false
791,498,6,6,6,53,United States,Lawn Care & Lawn Maintenance,Green Industry,3,3,18,18,158,5,2,0,0,8,28,1,,61,43,5,3,100.0,1.0,0.114,3.6,1.0,0.114,3.6,8.778,8.778,31.6,0.278,0.278,0.032,285,6,false,Organic Search,organic(google),"",6,6,,true,true,true,true,false,56.0,jobber_basic_subscription_39,false,true
792,155,112,88,88,,United States,Other,Other,3,3,5,9,2,0,4,0,1,16,29,0,,31,22,3,1,100.0,0.556,2.5,0.0,1.8,4.5,0.0,0.4,0.222,0.0,0.0,0.0,0.0,71,22,false,Intuit,campaign(intuit_appcenter|try_buy),40,111,,,true,true,true,false,true,75.0,jobber_basic_subscription_39,false,false
730,99,1,1,1,2,United States,Plumbing,Trade,4,4,215,2144,192,21,3,0,2,15,24,1,10,30,18,8,0,100.0,0.1,1.12,10.238,9.972,11.167,102.095,0.893,0.09,9.143,0.098,0.01,0.109,29,1,false,Direct,direct,120,1,1,,true,false,true,true,false,89.0,jobber_basic_subscription_39,false,false
793,181,,181,,,United States,HVAC,Trade,6,5,0,2,0,0,1,0,1,14,28,1,9,31,2,0,0,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,false,Direct,direct,"",19,,,true,true,false,false,true,80.0,jobber_basic_subscription_39,false,false
