id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,renewed
108,713,176,195,102,176,Other,Lawn Care & Lawn Maintenance,Green Industry,1,0,78,104,162,100,2,1,0,14,50,2,7,2,4,6,3,0.0,0.75,0.481,0.78,1.333,0.642,1.04,2.077,1.558,1.62,1.282,0.962,0.617,4,6,false,Unknown,-,"",696,219,,false,true,true,true,true,0.0,jobber_basic_subscription_39,false,false
2612,473,38,38,21,36,United States,Other,Other,17,4,77,112,91,18,1,5,0,7,16,1,,0,17,2,0,23.52941176470588,0.688,0.846,4.278,1.455,1.231,6.222,1.182,0.813,5.056,0.234,0.161,0.198,43,25,false,Intuit,campaign(intuit_appcenter|try_buy),110,472,21,,true,false,true,false,false,68.0,monthly_59_basicpro,false,true
2613,54,1,0,1,1,United States,Electrical Contractor,Trade,3,3,48,25,52,39,2,7,0,11,19,0,,7,10,1,0,100.0,1.92,0.923,1.231,0.521,0.481,0.641,1.083,2.08,1.333,0.813,1.56,0.75,10,3,false,Internal,linked_by(secure.getjobber.com),70,1,1,,true,true,false,true,false,100.0,monthly_59_basicpro,false,true
2614,30,,,,,United States,Residential Cleaning,Cleaning,0,0,0,0,0,0,2,2,0,6,12,0,,2,25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,30,false,Direct,direct,0,,,,false,true,false,true,true,0.0,monthly_59_basicpro,false,false
2615,61,,,,,United States,Commercial Cleaning,Cleaning,3,1,0,0,0,0,2,6,0,9,22,1,,7,26,1,0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,31,false,Paid Listing,campaign(capterra|capterra_maid_services),10,57,,,false,false,false,true,true,0.0,monthly_59_basicpro,false,false
2616,152,129,94,132,132,United States,Residential Cleaning,Cleaning,3,2,11,31,2,3,1,1,1,3,19,3,,31,2,18,1,66.66666666666666,0.355,5.5,3.667,2.818,15.5,10.333,0.182,0.065,0.667,0.273,0.097,1.5,137,2,false,Paid Search,campaign(adwords),40,,132,,false,false,false,true,true,0.0,monthly_59_basicpro,false,false
2617,517,63,88,,,United States,Lawn Care & Lawn Maintenance,Green Industry,12,7,153,73,0,0,6,2,1,23,53,1,,2,17,5,3,58.333333333333336,2.096,0.0,0.0,0.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,18,false,Paid Listing,campaign(capterra|capterra_scheduling),80,108,,,true,false,true,true,true,0.0,jobber_basic_subscription_39,false,false
1377,373,0,0,0,370,United States,Appliance Repair,Other,2,2,586,456,284,1,1,0,0,5,28,0,,61,43,1,0,100.0,1.285,2.063,586.0,0.778,1.606,456.0,0.485,0.623,284.0,0.002,0.002,0.004,340,4,false,Paid Listing,campaign(capterra|capterra_field_service_management),40,7,0,21,true,true,true,true,false,53.0,jobber_basic_subscription_39,false,true
2618,591,347,347,184,,United States,Electrical Contractor,Trade,5,3,167,14,29,0,2,0,1,17,53,4,,2,25,3,1,60.0,11.929,5.759,0.0,0.084,0.483,0.0,0.174,2.071,0.0,0.0,0.0,0.0,25,26,false,Paid Listing,campaign(capterra|capterra_field_service_management),60,537,184,,true,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
2619,212,103,103,136,167,United States,Other,Other,1,0,18,38,14,1,5,0,0,9,26,1,,2,24,1,0,0.0,0.474,1.286,18.0,2.111,2.714,38.0,0.778,0.368,14.0,0.056,0.026,0.071,24,25,true,Paid Search,campaign(adwords),80,82,143,,false,false,true,true,true,0.0,monthly_59_basicpro,false,false
2620,411,370,238,221,303,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,8,26,20,20,1,0,1,6,28,0,,61,43,2,0,100.0,0.308,0.4,0.4,3.25,1.3,1.3,2.5,0.769,1.0,2.5,0.769,1.0,341,221,true,Direct,direct,50,379,221,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,false
2392,122,64,64,29,85,United States,Electrical Contractor,Trade,1,1,13,11,18,3,3,1,0,5,13,0,,61,38,1,0,100.0,1.182,0.722,4.333,0.846,0.611,3.667,1.385,1.636,6.0,0.231,0.273,0.167,47,29,false,Organic Search,organic(google),110,107,26,26,true,false,false,true,false,64.0,monthly_59_basicpro,false,false
2621,61,43,37,52,37,United States,Lawn Care & Lawn Maintenance,Green Industry,7,5,59,535,3,17,1,14,0,15,32,4,,31,30,4,3,71.42857142857143,0.11,19.667,3.471,9.068,178.333,31.471,0.051,0.006,0.176,0.288,0.032,5.667,30,30,false,Direct,direct,0,43,47,,true,false,true,true,true,0.0,monthly_59_basicpro,false,false
2622,30,30,30,30,30,United States,Pool and Spa Service,Other,4,3,73,127,1,76,3,8,0,13,24,3,,1,25,4,0,75.0,0.575,73.0,0.961,1.74,127.0,1.671,0.014,0.008,0.013,1.041,0.598,76.0,25,26,true,Organic Search,organic(google),20,,,,false,true,false,true,true,0.0,monthly_59_basicpro,false,false
2623,731,248,248,,,Other,Lawn Care & Lawn Maintenance,Green Industry,1,1,267,159,0,0,2,3,1,18,49,1,,31,3,1,0,100.0,1.679,0.0,0.0,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,true,Direct,direct,"",642,,,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
2624,44,16,3,,,United States,Landscaping Contractor,Green Industry,7,6,69,233,0,0,5,8,0,14,33,4,,7,16,3,2,85.71428571428571,0.296,0.0,0.0,3.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,false,Paid Listing,campaign(GetApp|Scheduling),50,24,,,true,false,true,true,false,118.0,monthly_59_basicpro,false,true
2625,795,41,80,11,80,Canada,Residential Cleaning,Cleaning,0,0,95,146,383,148,0,2,0,8,47,5,,0,1,9,0,0.0,0.651,0.248,0.642,1.537,0.381,0.986,4.032,2.623,2.588,1.558,1.014,0.386,225,6,false,Organic Search,organic(google),"",41,11,662,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
