id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,renewed
366,103,13,63,1,,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,229,52,212,0,0,0,1,4,9,0,,61,38,4,3,0.0,4.404,1.08,0.0,0.227,0.245,0.0,0.926,4.077,0.0,0.0,0.0,0.0,79,1,false,Direct,direct,"",,14,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,true
367,297,213,190,214,214,United States,Lawn Care & Lawn Maintenance,Green Industry,7,4,5,241,2,11,0,0,1,8,22,0,,52,0,5,1,57.14285714285714,0.021,2.5,0.455,48.2,120.5,21.909,0.4,0.008,0.182,2.2,0.046,5.5,142,5,false,Intuit,linked_by(appcenter.intuit.com),"",3,,,true,false,true,true,true,57.0,jobber_basic_subscription_39,false,false
368,83,,83,,,Other,Electrical Contractor,Trade,1,1,0,2,0,0,0,0,0,5,9,0,,2,23,1,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,30,false,Paid Search,campaign(adwords),0,,,,false,true,false,true,true,48.0,jobber_basic_subscription_39,false,false
369,597,36,36,,,United States,Residential Cleaning,Cleaning,24,17,335,275,0,0,7,0,0,13,25,1,4,32,0,0,0,70.83333333333334,1.218,0.0,0.0,0.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,8,false,Paid Search,campaign(adwords),"",38,,,true,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
149,278,6,3,9,3,United States,Electrical Contractor,Trade,0,0,96,127,128,52,0,0,0,7,20,0,,52,1,0,0,0.0,0.756,0.75,1.846,1.323,0.992,2.442,1.333,1.008,2.462,0.542,0.409,0.406,130,6,false,Direct,direct,"",117,9,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,true
370,61,61,33,32,,United States,Residential Cleaning,Cleaning,2,2,1,23,9,0,5,0,1,20,31,0,,32,0,2,0,100.0,0.043,0.111,0.0,23.0,2.556,0.0,9.0,0.391,0.0,0.0,0.0,0.0,4,3,false,Paid Search,campaign(adwords),60,53,33,,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
371,214,37,9,41,9,United States,Commercial Cleaning,Cleaning,13,9,131,71,58,40,1,0,0,12,23,0,,32,0,1,0,69.23076923076923,1.845,2.259,3.275,0.542,1.224,1.775,0.443,0.817,1.45,0.305,0.563,0.69,1,5,false,Organic Search,organic(google),"",53,41,,true,false,true,true,true,0.0,jobber_basic_subscription_39,false,false
372,30,,19,,,United States,Plumbing,Trade,3,1,0,738,0,0,0,0,2,8,15,0,,32,0,2,0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,false,Organic Search,organic(bing),20,,,,false,false,true,true,true,0.0,jobber_basic_subscription_39,false,false
373,103,24,30,24,31,United States,Appliance Repair,Other,1,1,93,76,71,15,1,0,0,8,13,0,,61,31,3,1,100.0,1.224,1.31,6.2,0.817,1.07,5.067,0.763,0.934,4.733,0.161,0.197,0.211,75,20,false,Direct,direct,"",51,24,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,false
374,214,172,150,208,194,United States,Lawn Care & Lawn Maintenance,Green Industry,5,2,239,176,1,6,1,0,0,15,27,0,,32,0,4,3,40.0,1.358,239.0,39.833,0.736,176.0,29.333,0.004,0.006,0.167,0.025,0.034,6.0,24,17,false,Internal,linked_by(octopusapp.com),"",193,,,true,true,true,true,true,0.0,jobber_basic_subscription_39,false,false
375,244,122,130,18,52,United States,Lawn Care & Lawn Maintenance,Green Industry,2,0,21,16,58,10,0,0,0,12,25,0,,32,0,4,3,0.0,1.313,0.362,2.1,0.762,0.276,1.6,2.762,3.625,5.8,0.476,0.625,0.172,5,8,false,Paid Listing,campaign(capterra|capterra_landscape),"",178,52,,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
155,263,3,4,3,15,United States,HVAC,Trade,5,2,214,115,185,23,1,0,0,7,21,0,,52,2,10,3,40.0,1.861,1.157,9.304,0.537,0.622,5.0,0.864,1.609,8.043,0.107,0.2,0.124,120,3,true,Paid Listing,campaign(capterra|capterra_field_service_management),"",108,1,,true,false,false,true,false,39.0,jobber_basic_subscription_39,false,true
376,278,18,32,18,20,United States,HVAC,Trade,4,1,9,2258,13,41,1,0,0,5,10,0,,50,41,0,0,25.0,0.004,0.692,0.22,250.889,173.692,55.073,1.444,0.006,0.317,4.556,0.018,3.154,71,6,false,Direct,direct,"",,62,,false,false,true,true,false,48.0,jobber_basic_subscription_39,false,true
377,196,2,5,5,28,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,75,48,68,6,0,0,0,5,16,0,,52,2,4,3,100.0,1.563,1.103,12.5,0.64,0.706,8.0,0.907,1.417,11.333,0.08,0.125,0.088,120,5,false,Paid Search,campaign(bingads|bingads),"",5,10,,true,true,false,true,false,53.0,jobber_basic_subscription_39,false,true
145,169,96,27,60,62,United States,Renovations,Other,2,2,10,259,76,1,2,0,0,12,27,0,9,52,2,3,0,100.0,0.039,0.132,10.0,25.9,3.408,259.0,7.6,0.293,76.0,0.1,0.004,0.013,12,27,false,Unknown,-,100,169,31,,false,true,true,false,true,57.0,jobber_basic_subscription_39,false,false
378,157,,157,,,United States,Window Washing,Cleaning,0,0,0,2,0,0,0,0,0,8,15,1,,61,43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,130,false,Organic Search,organic(google),"",,,,false,false,false,true,false,39.0,jobber_basic_subscription_39,false,false
379,183,123,172,122,,United States,Commercial Cleaning,Cleaning,7,1,11,2,15,0,1,0,0,10,20,0,,52,2,1,0,14.285714285714285,5.5,0.733,0.0,0.182,0.133,0.0,1.364,7.5,0.0,0.0,0.0,0.0,4,4,false,Unknown,-,"",183,100,,false,false,false,true,true,39.0,jobber_basic_subscription_39,false,false
380,291,114,137,,,United States,Other,Other,2,1,52,180,0,0,2,0,0,9,17,0,,2,26,0,0,50.0,0.289,0.0,0.0,3.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,30,false,Organic Search,organic(google),"",,,,false,true,true,true,true,57.0,jobber_basic_subscription_39,false,false
381,30,4,30,,,United States,Carpet Cleaning,Cleaning,0,0,4,877,0,0,0,0,1,8,14,0,,31,3,1,0,0.0,0.005,0.0,0.0,219.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,false,Unknown,-,60,18,,,true,true,true,true,true,53.0,jobber_basic_subscription_39,false,false
382,195,,195,,193,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,0,73,0,1,0,0,0,6,15,0,,52,2,0,0,100.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.014,0.0,120,131,false,Intuit,campaign(intuit_appcenter|try_buy),"",193,,,true,true,true,false,false,53.0,jobber_basic_subscription_39,false,false
219,166,12,2,2,13,United States,Lawn Care & Lawn Maintenance,Green Industry,1,0,29,66,149,19,3,0,0,14,21,0,,2,26,4,3,0.0,0.439,0.195,1.526,2.276,0.443,3.474,5.138,2.258,7.842,0.655,0.288,0.128,26,7,false,Organic Search,organic(google),"",89,5,39,true,false,true,true,false,58.0,jobber_basic_subscription_39,false,true
