id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,year,month,renewed
2041,787,190,220,166,207,United States,Flooring Service,Other,6,0,498,109,348,455,3,0,0,13,47,0,4,56,20,8,0,0.0,4.569,1.431,1.095,0.219,0.313,0.24,0.699,3.193,0.765,0.914,4.174,1.307,711,13,false,Direct,direct,"",352,164,nan,false,false,false,true,false,39.0,jobber_basic_subscription_39,false,2016,8,true
993,154,65,67,65,67,United States,Electrical Contractor,Trade,5,2,6,7,5,5,0,0,2,12,27,0,nan,2,31,3,0,40.0,0.857,1.2,1.2,1.167,1.4,1.4,0.833,0.714,1.0,0.833,0.714,1.0,31,31,false,Direct,direct,30,nan,60,60,true,true,true,true,true,76.0,jobber_basic_subscription_39,false,2015,8,false
1841,627,31,140,31,85,United States,Handyman,Other,2,2,90,51,139,14,0,1,2,15,46,0,7,31,2,13,5,100.0,1.765,0.647,6.429,0.567,0.367,3.643,1.544,2.725,9.929,0.156,0.275,0.101,57,2,false,Organic Search,organic(google),"",108,31,31,true,true,false,true,true,44.0,jobber_basic_subscription_39,false,2015,11,false
1724,456,60,60,nan,nan,Other,Electrical Contractor,Trade,0,0,55,86,0,0,0,1,0,13,34,0,10,2,4,1,0,0.0,0.64,0.0,0.0,1.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,false,Paid Search,campaign(adwords),"",453,nan,nan,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,2015,10,false
1127,123,62,53,61,58,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,6,14,3,4,5,0,1,13,23,0,10,31,1,4,3,0.0,0.429,2.0,1.5,2.333,4.667,3.5,0.5,0.214,0.75,0.667,0.286,1.333,10,1,false,Unknown,-,10,61,nan,nan,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,2015,6,false
2960,408,39,27,19,356,United States,Lawn Care & Lawn Maintenance,Green Industry,1,0,25,25,350,6,10,2,0,22,33,2,9,0,12,1,0,0.0,1.0,0.071,4.167,1.0,0.071,4.167,14.0,14.0,58.333,0.24,0.24,0.017,13,1,true,Paid Listing,campaign(capterra|capterra_landscape),60,406,15,nan,false,false,false,true,false,39.0,annual_39_basicpro,true,2016,6,false
1284,607,13,13,3,31,Other,Construction & Contracting,Trade,4,4,385,142,576,91,3,0,0,6,35,2,nan,2,3,3,0,100.0,2.711,0.668,4.231,0.369,0.247,1.56,1.496,4.056,6.33,0.236,0.641,0.158,3,3,false,Organic Search,organic(google),"",19,3,nan,true,true,false,true,true,62.0,jobber_basic_subscription_39,false,2015,7,false
224,480,13,11,0,39,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,27,52,157,20,4,0,0,13,33,0,nan,61,43,2,0,100.0,0.519,0.172,1.35,1.926,0.331,2.6,5.815,3.019,7.85,0.741,0.385,0.127,376,4,false,Paid Search,campaign(adwords),"",410,4,nan,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,2015,8,true
356,1117,32,12,12,15,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,34,196,144,136,3,0,0,6,46,1,nan,61,43,4,3,0.0,0.173,0.236,0.25,5.765,1.361,1.441,4.235,0.735,1.059,4.0,0.694,0.944,193,7,false,Organic Search,organic(google),"",4,9,261,false,false,false,false,false,29.0,base_plan_usd,false,2015,2,true
2621,61,43,37,52,37,United States,Lawn Care & Lawn Maintenance,Green Industry,7,5,59,535,3,17,1,14,0,15,32,4,nan,31,30,4,3,71.42857142857143,0.11,19.667,3.471,9.068,178.333,31.471,0.051,0.006,0.176,0.288,0.032,5.667,30,30,false,Direct,direct,0,43,47,nan,true,false,true,true,true,0.0,monthly_59_basicpro,false,2016,4,false
3040,53,nan,53,nan,nan,United States,Residential Cleaning,Cleaning,0,0,0,1,0,0,3,1,1,5,16,1,nan,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,true,Organic Search,organic(google),0,nan,nan,nan,false,true,false,true,true,0.0,monthly_59_basicpro,false,2016,7,false
747,331,46,25,45,25,United States,HVAC,Trade,1,1,50,28,63,28,0,0,0,7,25,0,nan,31,13,3,0,100.0,1.786,0.794,1.786,0.56,0.444,1.0,1.26,2.25,2.25,0.56,1.0,0.444,131,13,false,Organic Search,organic(google),"",217,33,88,true,true,true,true,true,53.0,jobber_basic_subscription_39,false,2015,7,false
1317,491,81,69,50,69,United States,Lawn Care & Lawn Maintenance,Green Industry,1,0,49,127,224,46,1,0,0,14,36,0,nan,32,0,6,4,0.0,0.386,0.219,1.065,2.592,0.567,2.761,4.571,1.764,4.87,0.939,0.362,0.205,29,29,false,Organic Search,organic(google),"",119,35,nan,false,false,false,true,true,0.0,jobber_basic_subscription_39,false,2015,7,false
3036,408,0,9,3,nan,Other,Residential Cleaning,Cleaning,12,1,604,139,548,0,4,8,1,24,33,0,nan,7,52,2,0,8.333333333333332,4.345,1.102,0.0,0.23,0.254,0.0,0.907,3.942,0.0,0.0,0.0,0.0,52,3,false,Organic Search,organic(google),70,288,3,nan,true,false,false,true,false,39.0,annual_39,true,2016,7,true
2937,163,16,16,8,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,1,0,51,40,37,0,11,3,0,14,25,0,nan,61,43,4,3,0.0,1.275,1.378,0.0,0.784,1.081,0.0,0.725,0.925,0.0,0.0,0.0,0.0,142,3,false,Organic Search,organic(google),60,143,0,nan,true,false,false,true,false,59.0,monthly_59_basicpro,false,2016,6,true
2070,395,68,51,37,95,United States,Lawn Care & Lawn Maintenance,Green Industry,4,1,418,355,1041,130,2,2,1,14,37,0,6,31,9,5,3,25.0,1.177,0.402,3.215,0.849,0.341,2.731,2.49,2.932,8.008,0.311,0.366,0.125,98,9,false,Organic Search,organic(google),70,71,35,35,true,false,true,true,true,0.0,jobber_basic_subscription_39,false,2016,1,false
715,176,38,38,7,38,Canada,Lawn Care & Lawn Maintenance,Green Industry,1,0,16,22,15,10,1,0,0,9,15,0,nan,2,23,19,4,0.0,0.727,1.067,1.6,1.375,1.467,2.2,0.938,0.682,1.5,0.625,0.455,0.667,23,7,false,Paid Listing,campaign(capterra|capterra_landscape),60,77,21,nan,true,false,false,false,false,39.0,jobber_basic_subscription_39,false,2015,2,false
2327,61,nan,nan,nan,nan,United States,Construction & Contracting,Trade,2,0,0,0,0,0,2,9,0,13,27,4,nan,2,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6,false,Paid Listing,campaign(capterra|capterra_scheduling),30,nan,nan,nan,false,false,false,true,true,0.0,monthly_59_basicpro,false,2016,2,false
394,872,36,2,39,84,United States,Electrical Contractor,Trade,9,4,1179,1697,7,11,10,7,0,27,75,3,0,2,29,9,1,44.44444444444444,0.695,168.429,107.182,1.439,242.429,154.273,0.006,0.004,0.636,0.009,0.006,1.571,29,8,false,Unknown,-,60,32,67,nan,true,true,true,false,true,0.0,base_plan_usd,false,2016,1,false
2911,158,33,33,nan,33,United States,Painting,Other,5,4,8,201,0,9,4,6,0,11,34,15,nan,0,1,1,0,80.0,0.04,0.0,0.889,25.125,0.0,22.333,0.0,0.0,0.0,1.125,0.045,0.0,70,15,false,Organic Search,organic(google),30,33,nan,nan,false,true,false,true,false,0.0,monthly_59_basicpro,false,2016,6,false
1764,184,83,3,3,104,United States,Arborist / Tree Care,Green Industry,1,1,17,25,17,17,6,0,0,12,27,0,nan,31,3,1,0,100.0,0.68,1.0,1.0,1.471,1.471,1.471,1.0,0.68,1.0,1.0,0.68,1.0,97,6,false,Organic Search,organic(google),60,nan,3,nan,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,2015,11,false
2314,92,31,31,31,38,United States,Construction & Contracting,Trade,14,1,15,33,13,17,3,2,0,6,16,1,nan,2,29,1,0,7.142857142857142,0.455,1.154,0.882,2.2,2.538,1.941,0.867,0.394,0.765,1.133,0.515,1.308,29,33,false,Organic Search,organic(google),100,32,43,nan,true,true,true,true,true,0.0,monthly_59_basicpro,false,2016,2,false
2233,294,1,7,11,35,Other,Commercial Cleaning,Cleaning,13,2,64,59,97,10,4,4,1,18,32,0,nan,54,4,12,1,15.384615384615385,1.085,0.66,6.4,0.922,0.608,5.9,1.516,1.644,9.7,0.156,0.169,0.103,30,2,false,Organic Search,organic(google),20,0,8,13,true,false,false,true,false,44.0,jobber_basic_subscription_39,false,2016,2,true
3066,91,23,23,23,23,Other,Other,Other,3,2,1,2,1,2,4,25,1,34,60,4,nan,2,6,41,9,66.66666666666666,0.5,1.0,0.5,2.0,2.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,6,7,false,Direct,direct,0,49,23,nan,false,true,false,true,true,0.0,monthly_59_basicpro,false,2016,7,false
2563,252,63,63,244,nan,United States,Plumbing,Trade,8,1,2,2367,1,0,2,0,0,2,12,0,nan,61,43,1,0,12.5,0.001,2.0,0.0,1183.5,2367.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,103,63,false,Paid Search,campaign(adwords),30,nan,nan,nan,false,false,true,true,false,104.0,monthly_59_basicpro,false,2016,4,false
361,153,nan,nan,nan,nan,United States,Other,Other,0,0,0,0,0,0,0,0,0,4,12,0,nan,2,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,31,true,Organic Search,organic(google),"",nan,nan,nan,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,2014,11,false
452,91,35,32,61,41,United States,Other,Other,2,0,37,42,26,7,0,0,0,6,13,0,nan,2,1,1,0,0.0,0.881,1.423,5.286,1.135,1.615,6.0,0.703,0.619,3.714,0.189,0.167,0.269,1,7,false,Paid Search,campaign(bingads|General),"",64,61,nan,false,false,false,false,true,48.0,jobber_basic_subscription_39,false,2014,12,false
1691,164,nan,nan,nan,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,2,0,0,0,0,0,1,0,1,6,18,0,4,53,21,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,37,false,Direct,direct,40,123,nan,nan,true,true,true,true,false,39.0,jobber_basic_subscription_39,false,2015,10,false
823,546,104,51,17,4,United States,Lawn Care & Lawn Maintenance,Green Industry,3,1,160,109,487,106,4,0,0,15,45,1,nan,31,0,0,0,33.33333333333333,1.468,0.329,1.509,0.681,0.224,1.028,3.044,4.468,4.594,0.663,0.972,0.218,283,4,false,Paid Search,campaign(adwords),"",247,3,99,true,false,true,true,true,0.0,base_plan_usd,false,2015,3,true
1335,696,516,85,27,85,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,4,29,230,12,1,0,1,10,38,0,10,61,42,8,6,0.0,0.138,0.017,0.333,7.25,0.126,2.417,57.5,7.931,19.167,3.0,0.414,0.052,126,27,false,Unknown,-,"",594,27,154,true,true,false,true,false,44.0,jobber_basic_subscription_39,false,2015,12,true
2065,602,486,54,47,492,United States,Residential Cleaning,Cleaning,1,1,235,1026,2343,3,1,0,0,8,33,1,nan,61,42,1,0,100.0,0.229,0.1,78.333,4.366,0.438,342.0,9.97,2.284,781.0,0.013,0.003,0.001,477,3,true,Organic Search,organic(google),"",184,16,43,false,true,true,true,false,62.0,jobber_basic_subscription_39,false,2016,1,true
388,278,70,70,70,nan,United States,Other,Other,3,1,2,5,3,0,0,0,0,11,18,0,nan,32,0,1,0,33.33333333333333,0.4,0.667,0.0,2.5,1.667,0.0,1.5,0.6,0.0,0.0,0.0,0.0,22,26,false,Organic Search,organic(google),"",70,35,nan,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,2014,11,false
2602,91,38,38,58,nan,Canada,Residential Cleaning,Cleaning,11,9,41,67,4,0,1,0,0,2,14,2,nan,0,15,1,0,81.81818181818183,0.612,10.25,0.0,1.634,16.75,0.0,0.098,0.06,0.0,0.0,0.0,0.0,19,16,false,Paid Search,campaign(adwords),60,nan,67,nan,true,false,false,true,true,0.0,monthly_59_basicpro,false,2016,4,false
3238,42,21,1,1,20,Other,Residential Cleaning,Cleaning,10,3,7,92,32,2,0,2,0,2,9,0,nan,7,5,4,0,30.0,0.076,0.219,3.5,13.143,2.875,46.0,4.571,0.348,16.0,0.286,0.022,0.063,5,7,false,Direct,direct,10,35,6,nan,false,false,false,true,false,68.0,monthly_59_basicpro,false,2016,8,false
3033,212,nan,nan,nan,nan,United States,Other,Other,0,0,0,0,0,0,2,1,0,5,21,1,nan,2,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,29,false,Unknown,-,0,nan,nan,nan,false,true,false,true,true,0.0,monthly_59_basicpro,false,2016,7,false
3234,164,nan,9,2,120,United States,Lawn Care & Lawn Maintenance,Green Industry,2,1,0,503,432,6,2,5,0,8,19,0,nan,61,37,0,0,50.0,0.0,0.0,0.0,0.0,1.164,83.833,0.0,0.859,72.0,0.0,0.012,0.014,151,7,true,Organic Search,organic(google),40,nan,1,1,true,false,false,true,false,73.0,monthly_59_basicpro,false,2016,8,true
928,140,33,33,33,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,2,0,3,3,1,0,0,0,1,7,15,0,nan,2,16,4,3,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,16,30,false,Organic Search,organic(google),50,140,nan,nan,false,true,false,true,true,44.0,jobber_basic_subscription_39,false,2015,4,false
2799,67,10,16,2,46,United States,Window Washing,Cleaning,9,1,17,7,1,1,1,5,0,6,20,4,nan,31,2,8,1,11.11111111111111,2.429,17.0,17.0,0.412,7.0,7.0,0.059,0.143,1.0,0.059,0.143,1.0,2,3,false,Organic Search,organic(bing),10,30,nan,nan,true,true,false,true,true,0.0,monthly_59_basicpro,false,2016,6,false
294,787,1,16,1,71,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,62,41,150,1,5,0,3,29,50,1,nan,1,37,5,3,0.0,1.512,0.413,62.0,0.661,0.273,41.0,2.419,3.659,150.0,0.016,0.024,0.007,37,1,false,Paid Listing,campaign(getapp|get_app|getapp),70,112,1,nan,true,true,false,true,false,39.0,jobber_basic_subscription_39,false,2015,7,true
1049,211,20,13,11,nan,United States,Computers & IT,Hi Tech,10,4,626,763,680,0,2,0,0,8,25,0,nan,31,10,4,0,40.0,0.82,0.921,0.0,1.219,1.122,0.0,1.086,0.891,0.0,0.0,0.0,0.0,178,14,true,Unknown,-,80,70,11,nan,false,true,true,true,true,66.0,jobber_basic_subscription_39,false,2015,5,false
569,578,54,54,54,375,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,72,207,130,30,5,0,0,16,34,1,nan,31,18,0,0,100.0,0.348,0.554,2.4,2.875,1.592,6.9,1.806,0.628,4.333,0.417,0.145,0.231,346,18,true,Referral,linked_by(treebuzz.com),70,578,60,nan,false,true,true,true,true,48.0,jobber_basic_subscription_39,false,2015,1,false
1474,256,79,79,79,136,United States,Painting,Other,0,0,96,180,82,176,5,0,0,12,26,0,nan,61,43,0,0,0.0,0.533,1.171,0.545,1.875,2.195,1.023,0.854,0.456,0.466,1.833,0.978,2.146,206,79,false,Organic Search,organic(google),70,255,136,nan,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,2015,8,false
3268,853,443,444,442,452,United States,Electrical Contractor,Trade,27,26,3203,5892,2139,306,3,1,0,16,69,9,8,2,2,32,1,96.29629629629629,0.544,1.497,10.467,1.84,2.755,19.255,0.668,0.363,6.99,0.096,0.052,0.143,2,3,false,Intuit,linked_by(appcenter.intuit.com),"",484,443,nan,true,false,true,true,true,0.0,jobber_basic_subscription_39,false,2016,8,false
3108,139,6,6,23,5,United States,Landscaping Contractor,Green Industry,3,1,120,101,162,45,2,11,0,13,24,0,nan,61,37,3,2,33.33333333333333,1.188,0.741,2.667,0.842,0.623,2.244,1.35,1.604,3.6,0.375,0.446,0.278,68,2,false,Paid Listing,campaign(capterra|capterra_landscape),30,19,23,nan,true,false,false,true,false,59.0,monthly_59_basicpro,false,2016,7,false
394,456,nan,nan,nan,nan,United States,Electrical Contractor,Trade,5,4,0,0,0,0,10,0,0,18,42,1,0,51,4,0,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,9,false,Unknown,-,"",nan,nan,nan,false,true,true,false,true,56.0,base_plan_usd,false,2014,11,true
1923,592,32,72,32,72,Canada,Other,Other,1,1,14,15,8,6,1,3,0,7,23,0,nan,32,27,1,0,100.0,0.933,1.75,2.333,1.071,1.875,2.5,0.571,0.533,1.333,0.429,0.4,0.75,30,22,false,Unknown,-,50,71,169,nan,false,true,false,true,true,0.0,monthly_59_basicpro,false,2016,1,false
2364,513,5,5,4,304,Canada,Other,Other,4,4,308,488,410,3,3,1,0,14,49,0,10,61,43,9,0,100.0,0.631,0.751,102.667,1.584,1.19,162.667,1.331,0.84,136.667,0.01,0.006,0.007,170,5,false,Square,campaign(square|squaremarketplace),100,208,4,nan,true,false,false,true,false,86.0,monthly_59_basicpro,false,2016,8,true
1035,93,47,53,nan,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,6,1,7,1708,0,0,3,0,1,9,17,0,nan,2,19,0,0,16.666666666666664,0.004,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,24,true,Direct,direct,50,77,nan,nan,false,false,true,true,true,124.0,jobber_basic_subscription_39,false,2015,5,false
862,702,2,11,2,74,Canada,Residential Cleaning,Cleaning,15,8,1214,454,1060,32,0,21,2,34,70,1,nan,7,4,3,0,53.333333333333336,2.674,1.145,37.938,0.374,0.428,14.188,0.873,2.335,33.125,0.026,0.07,0.03,4,4,false,Organic Search,organic(bing),"",186,19,nan,true,true,true,true,false,66.0,jobber_basic_subscription_39,false,2016,2,true
1259,91,43,43,43,58,United States,Residential Cleaning,Cleaning,6,1,85,83,70,10,1,0,0,6,15,0,nan,32,0,2,0,16.666666666666664,1.024,1.214,8.5,0.976,1.186,8.3,0.824,0.843,7.0,0.118,0.12,0.143,43,27,false,Organic Search,organic(google),70,91,43,nan,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,2015,7,false
1568,562,324,369,415,379,United States,Renovations,Other,1,0,6,24,2,17,0,0,0,6,17,0,nan,54,175,2,0,0.0,0.25,3.0,0.353,4.0,12.0,1.412,0.333,0.083,0.118,2.833,0.708,8.5,390,247,false,Organic Search,organic(google),"",414,407,nan,false,false,false,false,false,39.0,jobber_basic_subscription_39,false,2015,9,false
521,328,13,5,5,5,Other,Marketing/Signs,Bad Fit,2,0,107,330,158,410,1,0,0,14,21,1,nan,2,8,5,1,0.0,0.324,0.677,0.261,3.084,2.089,0.805,1.477,0.479,0.385,3.832,1.242,2.595,8,3,false,Direct,direct,"",nan,7,nan,false,false,false,true,false,0.0,jobber_basic_subscription_39,false,2015,1,false
1077,287,21,26,3,nan,Other,Residential Cleaning,Cleaning,6,1,91,47,434,0,0,0,0,6,22,0,nan,31,3,2,0,16.666666666666664,1.936,0.21,0.0,0.516,0.108,0.0,4.769,9.234,0.0,0.0,0.0,0.0,241,4,false,Paid Search,campaign(adwords),90,3,3,nan,true,false,false,true,true,0.0,jobber_basic_subscription_39,false,2015,12,false
324,303,93,37,37,93,United States,Commercial Cleaning,Cleaning,3,0,20,49,112,12,0,0,0,7,20,0,nan,2,26,7,0,0.0,0.408,0.179,1.667,2.45,0.438,4.083,5.6,2.286,9.333,0.6,0.245,0.107,26,30,false,Paid Search,campaign(adwords),"",64,56,nan,false,true,true,true,true,48.0,jobber_basic_subscription_39,false,2014,11,false
684,214,79,23,31,75,Canada,Lawn Care & Lawn Maintenance,Green Industry,3,2,58,116,57,59,3,0,0,13,21,0,10,61,43,5,3,66.66666666666666,0.5,1.018,0.983,2.0,2.035,1.966,0.983,0.491,0.966,1.017,0.509,1.035,71,1,false,Intuit,linked_by(www.intuit.ca),80,66,0,nan,true,false,false,false,false,39.0,jobber_basic_subscription_39,false,2015,2,true
1582,123,23,61,86,61,Canada,Roofing Service,Other,1,1,3,8,2,9,6,0,0,13,27,1,8,32,0,2,0,100.0,0.375,1.5,0.333,2.667,4.0,0.889,0.667,0.25,0.222,3.0,1.125,4.5,22,9,false,Direct,direct,10,96,74,nan,false,true,false,true,true,0.0,monthly_59_basicpro,false,2015,9,false
3336,30,6,6,nan,6,United States,Residential Cleaning,Cleaning,1,0,1,2,0,1,0,0,1,4,15,2,nan,31,2,2,0,0.0,0.5,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,13,2,false,Paid Search,campaign(adwords),0,13,nan,nan,true,false,false,true,true,0.0,monthly_59_basicpro,false,2016,8,false
2948,122,31,31,112,100,United States,Commercial Cleaning,Cleaning,4,4,10,11,1,4,3,10,0,17,30,1,nan,31,15,1,0,100.0,0.909,10.0,2.5,1.1,11.0,2.75,0.1,0.091,0.25,0.4,0.364,4.0,15,3,false,Organic Search,organic(google),90,115,94,94,true,true,false,true,true,0.0,monthly_59_basicpro,false,2016,6,false
133,195,20,5,7,1,Other,Lawn Care & Lawn Maintenance,Green Industry,0,0,6,44,15,34,1,0,0,7,15,0,nan,61,43,4,3,0.0,0.136,0.4,0.176,7.333,2.933,1.294,2.5,0.341,0.441,5.667,0.773,2.267,95,5,false,Paid Search,campaign(adwords),"",91,4,nan,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,2014,10,true
2268,87,3,6,3,6,Canada,Construction & Contracting,Trade,1,1,33,24,23,38,8,4,0,14,26,0,nan,50,13,0,0,100.0,1.375,1.435,0.868,0.727,1.043,0.632,0.697,0.958,0.605,1.152,1.583,1.652,53,0,false,Organic Search,organic(google),90,55,8,nan,true,true,false,false,false,64.0,monthly_59_basicpro,false,2016,4,true
478,273,34,28,17,41,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,22,127,159,3,4,0,0,13,20,1,nan,2,22,4,3,100.0,0.173,0.138,7.333,5.773,0.799,42.333,7.227,1.252,53.0,0.136,0.024,0.019,22,4,false,Unknown,-,10,273,4,nan,false,true,false,true,false,48.0,jobber_basic_subscription_39,false,2015,2,true
34,30,20,20,nan,nan,United States,Appliance Repair,Other,7,6,20,143,0,0,3,0,1,15,19,1,nan,2,1,1,0,85.71428571428571,0.14,0.0,0.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,false,Organic Search,organic(bing),"",21,nan,nan,true,true,false,true,true,89.0,jobber_basic_subscription_39,false,2014,9,false
494,317,6,10,6,4,United States,Plumbing,Trade,2,1,508,120,506,13,0,0,0,8,21,0,nan,52,29,1,0,50.0,4.233,1.004,39.077,0.236,0.237,9.231,0.996,4.217,38.923,0.026,0.108,0.026,165,4,false,Intuit,linked_by(appcenter.intuit.com),"",267,6,nan,false,false,true,true,false,57.0,jobber_basic_subscription_39,false,2014,12,true
1900,378,58,58,28,58,United States,Lawn Care & Lawn Maintenance,Green Industry,4,4,41,42,78,11,1,2,0,7,24,0,nan,54,27,5,3,100.0,0.976,0.526,3.727,1.024,0.538,3.818,1.902,1.857,7.091,0.268,0.262,0.141,110,2,false,Paid Listing,campaign(capterra|capterra_landscape),100,135,15,15,true,true,false,true,false,67.0,jobber_basic_subscription_39,false,2016,1,false
90,104,7,41,7,nan,Other,Residential Cleaning,Cleaning,7,2,77,66,89,0,0,0,1,10,16,0,9,2,1,1,0,28.57142857142857,1.167,0.865,0.0,0.857,0.742,0.0,1.156,1.348,0.0,0.0,0.0,0.0,1,7,false,Paid Listing,campaign(capterra|capterra_maid_services),"",23,16,80,false,true,false,false,false,67.0,jobber_basic_subscription_39,false,2014,9,true
681,30,3,6,20,20,United States,HVAC,Trade,2,2,75,63,2,2,0,0,1,7,13,0,nan,2,3,1,0,100.0,1.19,37.5,37.5,0.84,31.5,31.5,0.027,0.032,1.0,0.027,0.032,1.0,3,3,false,Paid Listing,campaign(getapp|get_app),40,6,27,nan,true,true,false,false,true,48.0,jobber_basic_subscription_39,false,2015,2,false
848,150,100,107,150,nan,Other,Other,Other,8,2,228,177,1,0,0,0,1,14,26,0,nan,2,22,4,0,25.0,1.288,228.0,0.0,0.776,177.0,0.0,0.004,0.006,0.0,0.0,0.0,0.0,22,22,false,Paid Search,campaign(adwords),50,nan,nan,nan,false,true,false,false,true,39.0,jobber_basic_subscription_39,false,2015,3,false
327,606,140,27,7,8,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,64,140,316,106,3,0,0,4,25,1,nan,61,43,4,3,0.0,0.457,0.203,0.604,2.188,0.443,1.321,4.938,2.257,2.981,1.656,0.757,0.335,169,8,false,Paid Listing,campaign(capterra|capterra_landscape),"",485,7,nan,true,false,true,true,false,43.0,base_plan_usd,false,2014,11,true
2998,121,88,85,88,93,United States,Lawn Care & Lawn Maintenance,Green Industry,3,2,142,160,124,11,5,15,0,20,43,2,nan,31,22,5,3,66.66666666666666,0.888,1.145,12.909,1.127,1.29,14.545,0.873,0.775,11.273,0.077,0.069,0.089,22,22,false,Paid Search,campaign(adwords),70,111,47,47,true,false,true,true,true,0.0,monthly_59_basicpro,false,2016,7,false
358,122,57,57,57,84,Canada,Handyman,Other,9,6,47,61,24,4,1,0,0,7,15,0,10,31,29,3,0,66.66666666666666,0.77,1.958,11.75,1.298,2.542,15.25,0.511,0.393,6.0,0.085,0.066,0.167,78,30,false,Unknown,-,"",nan,62,nan,true,false,false,true,true,107.0,jobber_basic_subscription_39,false,2014,11,false
461,73,3,15,16,14,Canada,Junk Removal,Other,1,0,100,36,13,16,3,0,0,19,25,0,nan,50,4,6,0,0.0,2.778,7.692,6.25,0.36,2.769,2.25,0.13,0.361,0.813,0.16,0.444,1.231,8,3,false,Social,linked_by(l.facebook.com),70,40,16,nan,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,2014,12,false
623,514,91,321,91,nan,United States,Other,Other,1,1,2,633,1,0,2,1,1,12,31,1,nan,2,24,1,0,100.0,0.003,2.0,0.0,316.5,633.0,0.0,0.5,0.002,0.0,0.0,0.0,0.0,24,21,false,Organic Search,organic(google),60,nan,91,nan,false,true,true,true,false,48.0,jobber_basic_subscription_39,false,2015,11,false
459,60,nan,32,nan,nan,United States,Commercial Cleaning,Cleaning,6,1,0,110,0,0,0,0,0,5,15,0,nan,2,7,4,0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,10,false,Internal,linked_by(secure.getjobber.com),20,39,nan,nan,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,2014,12,false
3324,549,237,237,237,270,Other,Other,Other,0,0,91,31,90,61,1,4,0,10,38,2,nan,2,5,1,0,0.0,2.935,1.011,1.492,0.341,0.344,0.508,0.989,2.903,1.475,0.67,1.968,0.678,5,10,false,Paid Search,campaign(adwords),60,nan,227,nan,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,2016,8,false
